Dataset,Model,Base Model,Category,Target Transform,Roles,Series ID,Time,Actual,Prediction,Test RMSE,Test MAPE
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-02,0.0,0.021499804985554052,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-03,0.0,0.017937015480742547,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-04,0.0,0.014374224888040573,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-05,0.0,0.010811434224269938,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-06,0.0,0.007248643555856599,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-07,0.0,0.003685852887139969,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-08,0.0,0.00012306221840352113,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-09,0.0,0.0214998062308306,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-10,0.0,0.017937015562092776,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-11,0.0,0.014374224893354944,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-12,0.0,0.010811434224617111,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-13,0.0,0.007248643555879279,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-14,0.0,0.0036858528871414505,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-15,0.0,0.00012306221840361828,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-16,0.0,0.021499806230830608,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-17,0.0,0.017937015562092776,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-18,0.0,0.014374224893354944,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-19,0.0,0.010811434224617111,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-20,0.0,0.007248643555879279,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-21,1.0,0.0036858528871414505,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-22,0.0,0.00012306221840361828,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-23,0.0,0.021499806230830608,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_108,2016-04-24,0.0,0.017937015562092776,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-03-28,0.0,0.17088931986807568,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-03-29,0.0,0.5875176574604491,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-03-30,2.0,0.29795806916222783,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-03-31,0.0,0.2651124009546714,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-01,1.0,0.2447420469891994,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-02,0.0,0.14643999691903226,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-03,2.0,0.2825283814425145,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-04,1.0,0.2891211803513861,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-05,1.0,0.27459406864730873,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-06,1.0,0.3083586505806565,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-07,0.0,0.37717167557765974,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-08,1.0,0.2986916224213867,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-09,0.0,0.4850077227586063,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-10,1.0,0.2799172036300714,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-11,0.0,0.29934948639373443,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-12,0.0,0.3365159209654987,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-13,0.0,0.3144674756031266,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-14,0.0,0.33658466047003327,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-15,0.0,0.32555861766341654,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-16,0.0,0.32925148691713024,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-17,1.0,0.3243417476315044,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-18,1.0,0.33321015609447263,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-19,0.0,0.33167627718515696,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-20,0.0,0.33782702149084703,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-21,0.0,0.3381395229941362,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-22,1.0,0.3427301721119966,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-23,0.0,0.33407916846648944,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_109,2016-04-24,2.0,0.33775998775525934,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-03-28,0.0,0.2155722417900711,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-03-29,0.0,0.2095181690156125,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-03-30,1.0,0.2034640962411539,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-03-31,0.0,0.1974100234666953,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-01,0.0,0.193308031636798,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-02,0.0,0.22963246828354958,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-03,0.0,0.22357839550909098,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-04,0.0,0.21752432273463237,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-05,0.0,0.21147024996017377,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-06,0.0,0.2054161771857152,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-07,0.0,0.19936210441125657,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-08,0.0,0.193308031636798,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-09,0.0,0.22963246828354958,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-10,0.0,0.22357839550909098,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-11,0.0,0.21752432273463237,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-12,0.0,0.21147024996017377,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-13,0.0,0.2054161771857152,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-14,0.0,0.19936210441125657,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-15,0.0,0.193308031636798,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-16,0.0,0.22963246828354958,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-17,0.0,0.22357839550909098,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-18,0.0,0.21752432273463237,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-19,0.0,0.21147024996017377,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-20,0.0,0.2054161771857152,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-21,0.0,0.19936210441125657,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-22,0.0,0.193308031636798,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-23,1.0,0.22963246828354958,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),AutoARIMA (LOCAL) [raw],AutoARIMA,statistical,raw,,HOBBIES_2_123,2016-04-24,0.0,0.22357839550909098,0.5227728840507414,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-03-28,1.0,0.7471327097247461,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-03-29,1.0,0.7292315114900678,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-03-30,2.0,0.7426800887955054,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-03-31,0.0,0.9582023035385266,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-01,0.0,1.5835768024719397,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-02,2.0,1.7634425256814548,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-03,0.0,1.4018067282372215,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-04,0.0,0.8694309919522705,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-05,0.0,0.8293255334887606,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-06,0.0,0.8182381280211487,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-07,2.0,1.007492517436809,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-08,1.0,1.6277178658118117,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-09,3.0,1.7797875790413074,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-10,1.0,1.3905857234119137,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-11,0.0,0.8315260469246165,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-12,2.0,0.7662425506482848,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-13,0.0,0.7320630770256192,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-14,0.0,0.9008337247273671,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-15,1.0,1.5036360050268478,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-16,2.0,1.6417153576119552,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-17,0.0,1.242239502920611,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-18,0.0,0.6768118125085653,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-19,1.0,0.6091587538086929,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-20,1.0,0.5766029148162783,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-21,4.0,0.750889386391584,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-22,3.0,1.3629073167731933,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-23,3.0,1.5136250913374854,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_1_242,2016-04-24,0.0,1.1298573909600453,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-03-28,1.0,0.27019418241553894,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-03-29,0.0,0.2484972597913219,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-03-30,0.0,0.29242613708670895,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-03-31,0.0,0.29038160920839484,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-01,0.0,0.30296726810427804,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-02,0.0,0.3169415241165998,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-03,0.0,0.35104595267216965,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-04,0.0,0.29215492804959076,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-05,0.0,0.25999186744274055,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-06,0.0,0.29310780495511546,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-07,0.0,0.2801362013168013,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-08,0.0,0.28813756487277353,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-09,0.0,0.2916695047061429,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-10,0.0,0.31592407541497014,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-11,0.0,0.24799552388399648,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-12,0.0,0.20781039071556595,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-13,0.0,0.23410121948437052,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-14,0.0,0.21565700046368497,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-15,0.0,0.21966403325704045,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-16,0.0,0.22077292282857694,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-17,0.0,0.24423364446147072,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-18,0.0,0.17716184443094557,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-19,0.0,0.13946836455529693,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-20,0.0,0.1698332574689509,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-21,0.0,0.15695741086675924,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-22,0.0,0.1679054349439124,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-23,0.0,0.17717547639458422,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_071,2016-04-24,1.0,0.20983782381796026,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-03-28,0.0,-0.027911995796262287,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-03-29,0.0,-0.0251316667115562,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-03-30,0.0,-0.051679484177606094,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-03-31,0.0,-0.018401554741755304,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-04-01,0.0,-0.007175313008150691,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-04-02,0.0,-0.003244963087577442,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-04-03,0.0,0.034233550186393576,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-04-04,0.0,-0.002430476988475587,0.5194160273287504,0
M5 Walmart Hobbies Daily (5 Series),Prophet (LOCAL) [raw],Prophet,statistical,raw,best_statistical,HOBBIES_2_108,2016-04-05,0.0,0.0016959530485493902,0.5194160273287504,0
