Dataset,Model,Base Model,Category,Target Transform,Series ID,Time,Actual,Prediction,Forecast Horizon,Stride,Source
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-18,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-19,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-20,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-21,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-22,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-23,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-24,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-25,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-26,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-27,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-28,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-29,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-30,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-01-31,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-01,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-02,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-03,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-04,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-05,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-06,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-07,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-08,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-09,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-10,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-11,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-12,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-13,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-14,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-15,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-16,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-17,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-18,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-19,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-20,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-21,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-22,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-23,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-24,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-25,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-26,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-27,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-28,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-02-29,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-01,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-02,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-03,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-04,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-05,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-06,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-07,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-08,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-09,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-10,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-11,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-12,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-13,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-14,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-15,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-16,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-17,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-18,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-19,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-20,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-21,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-22,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-23,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-24,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-25,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-26,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_108,2016-03-27,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-09,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-10,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-11,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-12,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-13,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-14,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-15,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-16,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-17,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-18,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-19,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-20,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-21,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-22,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-23,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-24,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-25,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-26,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-27,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-28,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-29,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-09-30,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-01,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-02,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-03,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-04,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-05,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-06,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-07,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-08,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-09,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-10,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-11,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-12,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-13,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-14,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-15,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-16,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-17,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-18,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-19,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-20,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-21,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-22,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-23,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-24,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-25,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-26,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-27,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-28,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-29,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-30,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-10-31,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-01,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-02,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-03,0.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-04,1.0,0.01339690200984478,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-05,0.0,0.34207257628440857,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-06,0.0,0.007538146805018187,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-07,0.0,0.020876308903098106,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-08,2.0,0.021258166059851646,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-09,1.0,0.5573380589485168,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-10,1.0,0.4074927270412445,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-11,0.0,0.611680805683136,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-12,0.0,0.1287306547164917,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-13,0.0,0.12913298606872559,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-14,0.0,0.09566549956798553,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-15,0.0,0.1147119328379631,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-16,0.0,0.08002481609582901,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-17,0.0,0.1151963397860527,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-18,1.0,0.08473358303308487,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-19,0.0,0.3331269323825836,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-20,0.0,0.08008257299661636,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-21,0.0,0.08803169429302216,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-22,0.0,0.09954224526882172,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-23,1.0,0.11060862988233566,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-24,0.0,0.37384307384490967,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-25,0.0,0.1905321180820465,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-26,0.0,0.12251722812652588,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-27,0.0,0.0660998523235321,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-28,0.0,0.08419714123010635,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-29,0.0,0.1471991091966629,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-11-30,0.0,0.19229671359062195,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-12-01,0.0,0.1314181685447693,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-12-02,0.0,0.11256562918424606,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-12-03,0.0,0.04917164891958237,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-12-04,0.0,0.015417106449604034,1,1,dm_backtest_foundation
M5 Walmart Hobbies Daily (5 Series),TimeGPT,TimeGPT,foundation,raw,HOBBIES_2_109,2014-12-05,0.0,0.02922220341861248,1,1,dm_backtest_foundation
